"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"7893508"	"0.532485"	"2.15e-01"	"-1.364626"	"-5.73201"	"-0.2788152"	""	""
"7980425"	"0.532485"	"2.15e-01"	"1.364606"	"-5.73203"	"0.1598485"	"ISM2"	"isthmin 2"
"7998249"	"0.532485"	"2.15e-01"	"1.364572"	"-5.73208"	"0.1535595"	""	""
"8039605"	"0.532513"	"2.15e-01"	"1.364429"	"-5.73225"	"0.1184734"	"ZNF835"	"zinc finger protein 835"
"7948314"	"0.532513"	"2.15e-01"	"1.364424"	"-5.73225"	"0.2078114"	"OR10Q1"	"olfactory receptor family 10 subfamily Q member 1"
"7975863"	"0.532542"	"2.15e-01"	"-1.364331"	"-5.73237"	"-0.1216798"	"GPATCH2L"	"G-patch domain containing 2 like"
"7954604"	"0.53256"	"2.15e-01"	"-1.364224"	"-5.73249"	"-0.1114349"	"KLHL42"	"kelch like family member 42"
"7893274"	"0.53256"	"2.15e-01"	"-1.364196"	"-5.73253"	"-0.1594114"	""	""
"8119951"	"0.532562"	"2.15e-01"	"1.364135"	"-5.7326"	"0.1053526"	"CAPN11"	"calpain 11"
"7894235"	"0.532562"	"2.15e-01"	"1.364083"	"-5.73267"	"0.2533084"	""	""
"7899932"	"0.532597"	"2.15e-01"	"1.363981"	"-5.73279"	"0.198436"	"GJB3"	"gap junction protein beta 3"
"7959014"	"0.532601"	"2.15e-01"	"-1.363921"	"-5.73286"	"-0.1031742"	""	""
"8127370"	"0.532937"	"2.15e-01"	"1.363397"	"-5.73349"	"0.1868659"	"KHDRBS2"	"KH R0 binding domain containing, signal transduction associated 2"
"7990825"	"0.532937"	"2.15e-01"	"1.363359"	"-5.73354"	"0.1514322"	""	""
"7956878"	"0.53297"	"2.15e-01"	"1.36326"	"-5.73366"	"0.0901229"	"IRAK3"	"interleukin 1 receptor associated kinase 3"
"7915841"	"0.532981"	"2.15e-01"	"1.36319"	"-5.73374"	"0.1559095"	"KNCN"	"kinocilin"
"8136589"	"0.532998"	"2.15e-01"	"1.363112"	"-5.73384"	"0.276568"	""	""
"7917002"	"0.533015"	"2.15e-01"	"-1.363014"	"-5.73395"	"-0.175853"	""	""
"8094501"	"0.533015"	"2.15e-01"	"-1.36298"	"-5.734"	"-0.1145116"	"STIM2"	"stromal interaction molecule 2"
"8121734"	"0.533024"	"2.15e-01"	"1.3629"	"-5.73409"	"0.2134538"	"ASF1A"	"anti-silencing function 1A histone chaperone"
"8167786"	"0.533024"	"2.15e-01"	"1.362858"	"-5.73414"	"0.1655182"	""	""
"8000651"	"0.53307"	"2.15e-01"	"1.362741"	"-5.73428"	"0.159423"	"BOLA2-SMG1P6///LOC101060386///SMG1P3///BOLA2B///SMG1P1///SMG1P5///BOLA2///SMG1P2///SMG1"	"BOLA2-SMG1P6 readthrough///putative uncharacterized SMG1-like protein///SMG1P3, nonsense mediated mR0 decay associated PI3K related kinase pseudogene 3///bolA family member 2B///SMG1P1, nonsense mediated mR0 decay associated PI3K related kinase pseudogene 1///SMG1P5, nonsense mediated mR0 decay associated PI3K related kinase pseudogene 5///bolA family member 2///SMG1P2, nonsense mediated mR0 decay associated PI3K related kinase pseudogene 2///SMG1, nonsense mediated mR0 decay associated PI3K related kinase"
"7996391"	"0.533093"	"2.15e-01"	"1.362656"	"-5.73439"	"0.154547"	""	""
"8138202"	"0.533097"	"2.15e-01"	"1.362579"	"-5.73448"	"0.1725215"	"ICA1"	"islet cell autoantigen 1"
"8119689"	"0.533097"	"2.15e-01"	"-1.362541"	"-5.73453"	"-0.0962881"	"PTK7"	"protein tyrosine kinase 7 (inactive)"
"8130939"	"0.533113"	"2.15e-01"	"1.362463"	"-5.73462"	"0.1468425"	"DLL1"	"delta like canonical Notch ligand 1"
"8138310"	"0.533166"	"2.15e-01"	"-1.362323"	"-5.73479"	"-0.1520284"	"DGKB"	"diacylglycerol kinase beta"
"8171087"	"0.533166"	"2.15e-01"	"1.362283"	"-5.73484"	"0.4853179"	"PPP2R3B"	"protein phosphatase 2 regulatory subunit B''beta"
"8112016"	"0.533192"	"2.15e-01"	"-1.362194"	"-5.73494"	"-0.1354146"	""	""
"7936439"	"0.533327"	"2.15e-01"	"1.361921"	"-5.73527"	"0.15778"	"AFAP1L2"	"actin filament associated protein 1 like 2"
"7913290"	"0.533327"	"2.15e-01"	"1.361803"	"-5.73541"	"0.1281347"	"SH2D5"	"SH2 domain containing 5"
"7896022"	"0.533327"	"2.15e-01"	"1.361771"	"-5.73545"	"0.0919557"	""	""
"8093576"	"0.533327"	"2.15e-01"	"-1.361755"	"-5.73547"	"-0.1127008"	"SCAR022"	"small Cajal body-specific R0 22"
"8109503"	"0.533327"	"2.16e-01"	"-1.361653"	"-5.7356"	"-0.1373917"	""	""
"8145134"	"0.533327"	"2.16e-01"	"1.361647"	"-5.7356"	"0.3366928"	""	""
"8167150"	"0.533327"	"2.16e-01"	"-1.361589"	"-5.73567"	"-0.1895076"	""	""
"7933731"	"0.533327"	"2.16e-01"	"1.361573"	"-5.73569"	"0.2353046"	""	""
"8167040"	"0.533345"	"2.16e-01"	"1.361494"	"-5.73579"	"0.1784373"	""	""
"7910381"	"0.533356"	"2.16e-01"	"-1.361424"	"-5.73587"	"-0.1712248"	"DUSP5P1"	"dual specificity phosphatase 5 pseudogene 1"
"7929664"	"0.533376"	"2.16e-01"	"-1.361343"	"-5.73597"	"-0.1206171"	"HOGA1"	"4-hydroxy-2-oxoglutarate aldolase 1"
"8028737"	"0.53356"	"2.16e-01"	"-1.361041"	"-5.73633"	"-0.1379189"	"LGALS13"	"galectin 13"
"8111284"	"0.533608"	"2.16e-01"	"1.360839"	"-5.73658"	"0.1338068"	"ERVK-19///ERVK-9///ERVK-6///ERVK-4"	"endogenous retrovirus group K member 19///endogenous retrovirus group K member 9///endogenous retrovirus group K member 6///endogenous retrovirus group K member 4"
"8085999"	"0.533608"	"2.16e-01"	"-1.360835"	"-5.73658"	"-0.103607"	"CMTM6"	"CKLF like MARVEL transmembrane domain containing 6"
"7957746"	"0.533608"	"2.16e-01"	"1.360745"	"-5.73669"	"0.149491"	"SLC25A3"	"solute carrier family 25 member 3"
"8157153"	"0.533608"	"2.16e-01"	"1.360652"	"-5.7368"	"0.1420799"	"PALM2-AKAP2///PALM2///AKAP2"	"PALM2-AKAP2 readthrough///paralemmin 2///A-kinase anchoring protein 2"
"8168416"	"0.533608"	"2.16e-01"	"1.360637"	"-5.73682"	"0.232039"	"USMG5"	"up-regulated during skeletal muscle growth 5 homolog (mouse)"
"7894030"	"0.533608"	"2.16e-01"	"1.360559"	"-5.73691"	"0.4133156"	""	""
"8074194"	"0.533608"	"2.16e-01"	"1.360388"	"-5.73712"	"0.1769153"	"OR11H12///OR11H1"	"olfactory receptor family 11 subfamily H member 12///olfactory receptor family 11 subfamily H member 1"
"8084710"	"0.533608"	"2.16e-01"	"-1.360384"	"-5.73712"	"-0.1289089"	"ADIPOQ"	"adiponectin, C1Q and collagen domain containing"
"8004372"	"0.533608"	"2.16e-01"	"1.360378"	"-5.73713"	"0.1332409"	"TNK1///TNK1"	"tyrosine kinase non receptor 1///tyrosine kinase non receptor 1"
"8151784"	"0.533608"	"2.16e-01"	"1.360349"	"-5.73717"	"0.1213081"	""	""
"7894285"	"0.533608"	"2.16e-01"	"-1.360314"	"-5.73721"	"-0.5340755"	""	""
"8152491"	"0.533608"	"2.16e-01"	"-1.360268"	"-5.73726"	"-0.1540659"	"EXT1"	"exostosin glycosyltransferase 1"
"8168018"	"0.533608"	"2.16e-01"	"-1.360263"	"-5.73727"	"-0.1336522"	"YIPF6"	"Yip1 domain family member 6"
"8126952"	"0.533664"	"2.16e-01"	"1.360101"	"-5.73747"	"0.1087145"	"WTAP"	"Wilms tumor 1 associated protein"
"8167430"	"0.533664"	"2.16e-01"	"-1.360079"	"-5.73749"	"-0.141826"	"CCDC120"	"coiled-coil domain containing 120"
"8119896"	"0.533725"	"2.16e-01"	"1.359925"	"-5.73768"	"0.1431616"	""	""
"7914994"	"0.533725"	"2.16e-01"	"-1.359878"	"-5.73773"	"-0.2095408"	""	""
"8069983"	"0.533725"	"2.16e-01"	"-1.359833"	"-5.73779"	"-0.1205308"	""	""
"7969796"	"0.533793"	"2.16e-01"	"-1.359632"	"-5.73803"	"-0.1414424"	"TM9SF2"	"transmembrane 9 superfamily member 2"
"8174051"	"0.533793"	"2.16e-01"	"1.359632"	"-5.73803"	"0.1838136"	"BTK"	"Bruton tyrosine kinase"
"8073096"	"0.5338"	"2.16e-01"	"-1.359568"	"-5.73811"	"-0.1592279"	"APOBEC3H"	"apolipoprotein B mR0 editing enzyme catalytic subunit 3H"
"8121041"	"0.533883"	"2.16e-01"	"-1.359365"	"-5.73835"	"-0.1389735"	""	""
"7945260"	"0.533883"	"2.16e-01"	"1.359346"	"-5.73837"	"0.1020162"	""	""
"7918955"	"0.533954"	"2.16e-01"	"-1.359196"	"-5.73856"	"-0.0965563"	"GDAP2"	"ganglioside induced differentiation associated protein 2"
"8062312"	"0.534144"	"2.16e-01"	"1.358887"	"-5.73893"	"0.2087361"	"MYL9"	"myosin light chain 9"
"7894918"	"0.534246"	"2.16e-01"	"1.358695"	"-5.73916"	"0.1838497"	""	""
"7999326"	"0.534277"	"2.16e-01"	"1.3586"	"-5.73927"	"0.0930469"	"USP7"	"ubiquitin specific peptidase 7"
"7995668"	"0.534389"	"2.16e-01"	"1.358383"	"-5.73953"	"0.135334"	"IRX5"	"iroquois homeobox 5"
"7892564"	"0.534389"	"2.17e-01"	"1.35833"	"-5.7396"	"0.1340425"	""	""
"8055592"	"0.534389"	"2.17e-01"	"1.358254"	"-5.73969"	"0.1230123"	""	""
"8089727"	"0.534389"	"2.17e-01"	"1.358229"	"-5.73972"	"0.1251093"	""	""
"7996675"	"0.534505"	"2.17e-01"	"-1.35801"	"-5.73998"	"-0.1001162"	"THAP11"	"THAP domain containing 11"
"8038933"	"0.534505"	"2.17e-01"	"1.357936"	"-5.74007"	"0.1734659"	"ZNF614"	"zinc finger protein 614"
"8019523"	"0.534505"	"2.17e-01"	"-1.357885"	"-5.74013"	"-0.1878066"	"WDR45B"	"WD repeat domain 45B"
"7893089"	"0.534505"	"2.17e-01"	"-1.357855"	"-5.74017"	"-0.1789863"	""	""
"7986250"	"0.534523"	"2.17e-01"	"1.357776"	"-5.74027"	"0.1034455"	"CHD2"	"chromodomain helicase D0 binding protein 2"
"7918151"	"0.534658"	"2.17e-01"	"-1.35754"	"-5.74055"	"-0.1907554"	""	""
"7981235"	"0.534667"	"2.17e-01"	"1.357474"	"-5.74063"	"0.1567621"	""	""
"8029311"	"0.534697"	"2.17e-01"	"-1.357379"	"-5.74074"	"-0.1178712"	"ZNF576"	"zinc finger protein 576"
"8055600"	"0.534701"	"2.17e-01"	"-1.357319"	"-5.74081"	"-0.0990672"	""	""
"8047852"	"0.534921"	"2.17e-01"	"-1.356928"	"-5.74129"	"-0.153645"	""	""
"7965589"	"0.534921"	"2.17e-01"	"1.356871"	"-5.74135"	"0.0959028"	"CCDC38"	"coiled-coil domain containing 38"
"7893169"	"0.534921"	"2.17e-01"	"-1.35686"	"-5.74137"	"-0.3188539"	""	""
"7967463"	"0.534943"	"2.17e-01"	"-1.356681"	"-5.74158"	"-0.1275338"	"RILPL1"	"Rab interacting lysosomal protein like 1"
"8031617"	"0.534943"	"2.17e-01"	"1.356676"	"-5.74159"	"0.1577706"	"ZNF444"	"zinc finger protein 444"
"7993112"	"0.534943"	"2.17e-01"	"1.356652"	"-5.74162"	"0.1529062"	""	""
"8146625"	"0.534943"	"2.17e-01"	"1.356611"	"-5.74167"	"0.0973838"	"NKAIN3"	"Na+/K+ transporting ATPase interacting 3"
"8100013"	"0.535017"	"2.17e-01"	"1.356346"	"-5.74198"	"0.1051095"	""	""
"8123598"	"0.535017"	"2.17e-01"	"1.356266"	"-5.74208"	"0.1146152"	"SERPINB1"	"serpin family B member 1"
"7896612"	"0.535017"	"2.17e-01"	"1.35617"	"-5.7422"	"0.1167609"	""	""
"8121741"	"0.535017"	"2.17e-01"	"-1.35616"	"-5.74221"	"-0.2231846"	""	""
"8096077"	"0.535017"	"2.17e-01"	"1.356138"	"-5.74223"	"0.1440851"	""	""
"8170362"	"0.535017"	"2.17e-01"	"1.356096"	"-5.74229"	"0.2520045"	""	""
"7992889"	"0.535017"	"2.17e-01"	"1.356091"	"-5.74229"	"0.1503825"	"OR2C1"	"olfactory receptor family 2 subfamily C member 1"
"7894455"	"0.535017"	"2.17e-01"	"1.356075"	"-5.74231"	"0.2679501"	""	""
"7954969"	"0.535073"	"2.17e-01"	"-1.355945"	"-5.74247"	"-0.1105122"	"IRAK4"	"interleukin 1 receptor associated kinase 4"
"8177560"	"0.535237"	"2.17e-01"	"-1.355659"	"-5.74281"	"-0.1331353"	"BDP1"	"B double prime 1, subunit of R0 polymerase III transcription initiation factor IIIB"
"7957467"	"0.535237"	"2.17e-01"	"-1.355617"	"-5.74286"	"-0.1291267"	"C12orf29"	"chromosome 12 open reading frame 29"
"8083808"	"0.53527"	"2.17e-01"	"1.355517"	"-5.74298"	"0.1460099"	"LRRIQ4"	"leucine rich repeats and IQ motif containing 4"
"8067860"	"0.535351"	"2.17e-01"	"1.355354"	"-5.74318"	"0.1110924"	""	""
"8134856"	"0.535437"	"2.17e-01"	"1.355184"	"-5.74338"	"0.1268399"	"FBXO24"	"F-box protein 24"
"7962201"	"0.535437"	"2.17e-01"	"1.35513"	"-5.74345"	"0.1105464"	""	""
"7903281"	"0.535542"	"2.18e-01"	"-1.354884"	"-5.74374"	"-0.1592503"	"SLC35A3"	"solute carrier family 35 member A3"
"8064471"	"0.535542"	"2.18e-01"	"1.35488"	"-5.74375"	"0.1562281"	"SIRPB1"	"signal regulatory protein beta 1"
"8120602"	"0.535546"	"2.18e-01"	"1.354816"	"-5.74382"	"0.1023377"	"OGFRL1"	"opioid growth factor receptor like 1"
"7949863"	"0.535546"	"2.18e-01"	"1.354712"	"-5.74395"	"0.0945325"	"TBX10"	"T-box 10"
"8045535"	"0.535546"	"2.18e-01"	"1.354645"	"-5.74403"	"0.1637835"	""	""
"7894150"	"0.535546"	"2.18e-01"	"-1.354613"	"-5.74407"	"-0.1695267"	""	""
"8126184"	"0.535546"	"2.18e-01"	"1.354543"	"-5.74415"	"0.1131643"	"KIF6"	"kinesin family member 6"
"8005747"	"0.535546"	"2.18e-01"	"1.354527"	"-5.74417"	"0.0941875"	""	""
"7905742"	"0.535546"	"2.18e-01"	"1.354492"	"-5.74421"	"0.1850677"	""	""
"7903389"	"0.535633"	"2.18e-01"	"1.354321"	"-5.74442"	"0.2308951"	""	""
"7892632"	"0.535659"	"2.18e-01"	"1.35421"	"-5.74455"	"0.686168"	""	""
"8012854"	"0.535659"	"2.18e-01"	"1.354176"	"-5.74459"	"0.5536539"	""	""
"8016086"	"0.535659"	"2.18e-01"	"1.354123"	"-5.74466"	"0.1313949"	""	""
"8137466"	"0.535691"	"2.18e-01"	"-1.354025"	"-5.74477"	"-0.1840516"	""	""
"8092501"	"0.535715"	"2.18e-01"	"1.353938"	"-5.74488"	"0.1092455"	"THPO"	"thrombopoietin"
"7977621"	"0.535842"	"2.18e-01"	"1.353706"	"-5.74516"	"0.1105371"	"NDRG2"	"NDRG family member 2"
"7893744"	"0.535842"	"2.18e-01"	"1.353601"	"-5.74528"	"0.1329128"	""	""
"8095301"	"0.535842"	"2.18e-01"	"-1.353549"	"-5.74535"	"-0.1094416"	""	""
"7979904"	"0.535842"	"2.18e-01"	"1.353438"	"-5.74548"	"0.1777994"	"ADAM21P1///ADAM21"	"ADAM metallopeptidase domain 21 pseudogene 1///ADAM metallopeptidase domain 21"
"7917528"	"0.535842"	"2.18e-01"	"1.353432"	"-5.74549"	"0.1465357"	""	""
"7914898"	"0.535842"	"2.18e-01"	"1.353416"	"-5.74551"	"0.1639464"	"EVA1B"	"eva-1 homolog B"
"8137464"	"0.535842"	"2.18e-01"	"1.353309"	"-5.74564"	"0.196472"	"PSPH"	"phosphoserine phosphatase"
"8013529"	"0.535842"	"2.18e-01"	"-1.35329"	"-5.74566"	"-0.3080086"	""	""
"8096061"	"0.535842"	"2.18e-01"	"1.353277"	"-5.74567"	"0.1106647"	"C4orf22"	"chromosome 4 open reading frame 22"
"8074695"	"0.535859"	"2.18e-01"	"-1.353161"	"-5.74581"	"-0.1174723"	"TUBA3FP"	"tubulin alpha 3f pseudogene"
"7997909"	"0.535859"	"2.18e-01"	"-1.353146"	"-5.74583"	"-0.1141971"	"SPG7"	"SPG7, paraplegin matrix AAA peptidase subunit"
"8154777"	"0.535946"	"2.18e-01"	"1.352974"	"-5.74604"	"0.1004473"	""	""
"8018449"	"0.535969"	"2.18e-01"	"-1.352889"	"-5.74614"	"-0.1104775"	"UNC13D"	"unc-13 homolog D"
"8010295"	"0.535976"	"2.18e-01"	"-1.352825"	"-5.74622"	"-0.1357164"	"ENGASE"	"endo-beta-N-acetylglucosaminidase"
"8159646"	"0.53602"	"2.18e-01"	"1.352711"	"-5.74635"	"0.1063561"	"STPG3"	"sperm-tail PG-rich repeat containing 3"
"7973393"	"0.536022"	"2.18e-01"	"1.35257"	"-5.74652"	"0.1496142"	"IL25"	"interleukin 25"
"7963084"	"0.536022"	"2.18e-01"	"1.352569"	"-5.74652"	"0.1463078"	"FAM186B"	"family with sequence similarity 186 member B"
"8116051"	"0.536022"	"2.18e-01"	"1.352522"	"-5.74658"	"0.1207684"	"DBN1"	"drebrin 1"
"8038804"	"0.536022"	"2.18e-01"	"1.35249"	"-5.74662"	"0.1016166"	"CLDND2"	"claudin domain containing 2"
"8137931"	"0.536129"	"2.18e-01"	"1.352293"	"-5.74686"	"0.1279629"	"MMD2"	"monocyte to macrophage differentiation associated 2"
"8146861"	"0.536231"	"2.18e-01"	"1.352102"	"-5.74708"	"0.1314191"	""	""
"8025828"	"0.536245"	"2.18e-01"	"-1.351973"	"-5.74724"	"-0.1466627"	"LDLR"	"low density lipoprotein receptor"
"7893044"	"0.536245"	"2.18e-01"	"-1.35192"	"-5.7473"	"-0.3706644"	""	""
"8083893"	"0.536245"	"2.18e-01"	"-1.351919"	"-5.7473"	"-0.1639427"	""	""
"8060101"	"0.536288"	"2.18e-01"	"1.351807"	"-5.74744"	"0.123563"	"PP14571"	"uncharacterized LOC100130449"
"8062545"	"0.536337"	"2.19e-01"	"-1.351688"	"-5.74758"	"-0.1430632"	"ACTR5"	"ARP5 actin-related protein 5 homolog"
"8040426"	"0.536417"	"2.19e-01"	"-1.351527"	"-5.74777"	"-0.1260702"	""	""
"7937944"	"0.53648"	"2.19e-01"	"-1.351381"	"-5.74795"	"-0.0963658"	"OR52M1"	"olfactory receptor family 52 subfamily M member 1"
"8055606"	"0.53648"	"2.19e-01"	"1.351333"	"-5.74801"	"0.1154527"	"GTDC1"	"glycosyltransferase like domain containing 1"
"8055021"	"0.536559"	"2.19e-01"	"-1.351133"	"-5.74825"	"-0.144404"	"IWS1"	"IWS1, SUPT6H interacting protein"
"8024605"	"0.536559"	"2.19e-01"	"1.351047"	"-5.74835"	"0.1240783"	"CELF5"	"CUGBP, Elav-like family member 5"
"7896353"	"0.536559"	"2.19e-01"	"1.350977"	"-5.74843"	"0.327634"	""	""
"8176375"	"0.536559"	"2.19e-01"	"1.350965"	"-5.74845"	"0.138013"	"RPS4Y1"	"ribosomal protein S4, Y-linked 1"
"8110114"	"0.536559"	"2.19e-01"	"-1.350917"	"-5.74851"	"-0.1318983"	"CPLX2"	"complexin 2"
"8100655"	"0.536559"	"2.19e-01"	"-1.3509"	"-5.74853"	"-0.1168799"	"GNRHR"	"gonadotropin releasing hormone receptor"
"7894305"	"0.536572"	"2.19e-01"	"1.350828"	"-5.74861"	"0.1826182"	""	""
"7932326"	"0.536706"	"2.19e-01"	"1.350595"	"-5.74889"	"0.1297717"	"CUBN"	"cubilin"
"7894019"	"0.536735"	"2.19e-01"	"-1.350502"	"-5.749"	"-0.1210413"	""	""
"7925870"	"0.53692"	"2.19e-01"	"1.350199"	"-5.74937"	"0.1683183"	"LINC00200"	"long intergenic non-protein coding R0 200"
"7984626"	"0.536962"	"2.19e-01"	"-1.350089"	"-5.7495"	"-0.1350754"	"SENP8"	"SUMO/sentrin peptidase family member, NEDD8 specific"
"8125980"	"0.537043"	"2.19e-01"	"1.349927"	"-5.74969"	"0.1124683"	"C6orf222"	"chromosome 6 open reading frame 222"
"8040490"	"0.537062"	"2.19e-01"	"1.349847"	"-5.74979"	"0.1304784"	"KLHL29"	"kelch like family member 29"
"8047771"	"0.537108"	"2.19e-01"	"1.3497"	"-5.74997"	"0.2333478"	"EEF1B2"	"eukaryotic translation elongation factor 1 beta 2"
"8171844"	"0.537108"	"2.19e-01"	"1.349676"	"-5.74999"	"0.3675499"	"SUPT20HL1///SUPT20HL2"	"SPT20 homolog, SAGA complex component-like 1///SPT20 homolog, SAGA complex component-like 2"
"8016646"	"0.537161"	"2.19e-01"	"1.349481"	"-5.75023"	"0.0929536"	"COL1A1"	"collagen type I alpha 1 chain"
"7893709"	"0.537161"	"2.19e-01"	"1.349439"	"-5.75028"	"0.1631032"	""	""
"8031815"	"0.537161"	"2.19e-01"	"-1.349426"	"-5.75029"	"-0.2355125"	"ZNF776"	"zinc finger protein 776"
"8080847"	"0.537161"	"2.19e-01"	"1.349388"	"-5.75034"	"0.1012289"	"C3orf14"	"chromosome 3 open reading frame 14"
"8108199"	"0.53719"	"2.19e-01"	"1.349259"	"-5.75049"	"0.1766581"	"SLC25A48"	"solute carrier family 25 member 48"
"7997158"	"0.53719"	"2.19e-01"	"1.34924"	"-5.75052"	"0.1635273"	"MARVELD3"	"MARVEL domain containing 3"
"7893186"	"0.537191"	"2.19e-01"	"1.349185"	"-5.75058"	"0.4894996"	""	""
"8158998"	"0.537218"	"2.19e-01"	"1.349094"	"-5.75069"	"0.169488"	"SNORD36A///SNORD36C///RPL7A"	"small nucleolar R0, C/D box 36A///small nucleolar R0, C/D box 36C///ribosomal protein L7a"
"7895123"	"0.537246"	"2.19e-01"	"1.349002"	"-5.7508"	"0.1951336"	""	""
"8121578"	"0.537287"	"2.19e-01"	"-1.348892"	"-5.75093"	"-0.1343502"	"NT5DC1"	"5'-nucleotidase domain containing 1"
"8108099"	"0.537366"	"2.19e-01"	"1.348698"	"-5.75117"	"0.136147"	"SEC24A"	"SEC24 homolog A, COPII coat complex component"
"8162492"	"0.537366"	"2.19e-01"	"1.348667"	"-5.7512"	"0.1320453"	"FBP2"	"fructose-bisphosphatase 2"
"8009913"	"0.537366"	"2.19e-01"	"-1.348624"	"-5.75126"	"-0.1807384"	"MYO15B"	"myosin XVB"
"7936282"	"0.537422"	"2.20e-01"	"1.348477"	"-5.75143"	"0.2113891"	""	""
"8138157"	"0.537422"	"2.20e-01"	"1.348426"	"-5.75149"	"0.1137907"	"COL28A1"	"collagen type XXVIII alpha 1 chain"
"7965112"	"0.537422"	"2.20e-01"	"1.348387"	"-5.75154"	"0.1564644"	"PAWR"	"pro-apoptotic WT1 regulator"
"7950762"	"0.537493"	"2.20e-01"	"1.348238"	"-5.75172"	"0.1138696"	""	""
"7981964"	"0.537541"	"2.20e-01"	"1.348106"	"-5.75188"	"0.188363"	"SNORD116-9///SNORD116-8///SNORD116-6///SNORD116-3"	"small nucleolar R0, C/D box 116-9///small nucleolar R0, C/D box 116-8///small nucleolar R0, C/D box 116-6///small nucleolar R0, C/D box 116-3"
"8090518"	"0.537541"	"2.20e-01"	"1.348064"	"-5.75193"	"0.1133711"	"LOC100132731///KIAA1257"	"uncharacterized LOC100132731///KIAA1257"
"7940822"	"0.5376"	"2.20e-01"	"-1.347931"	"-5.75209"	"-0.1784458"	""	""
"8179628"	"0.537608"	"2.20e-01"	"-1.347747"	"-5.75231"	"-0.2251131"	"TRIM10"	"tripartite motif containing 10"
"8053725"	"0.537608"	"2.20e-01"	"1.34771"	"-5.75235"	"0.2020685"	"LOC101060524///DRD5P2///DRD5"	"D(1B) dopamine receptor-like///dopamine receptor D5 pseudogene 2///dopamine receptor D5"
"7976523"	"0.537608"	"2.20e-01"	"1.347681"	"-5.75239"	"0.1245201"	"TCL6"	"T-cell leukemia/lymphoma 6 (non-protein coding)"
"7973214"	"0.537608"	"2.20e-01"	"-1.34765"	"-5.75242"	"-0.0978241"	"TOX4"	"TOX high mobility group box family member 4"
"7945226"	"0.537608"	"2.20e-01"	"1.347648"	"-5.75243"	"0.1494064"	""	""
"7892724"	"0.537766"	"2.20e-01"	"1.347383"	"-5.75274"	"0.4719969"	""	""
"8113130"	"0.538013"	"2.20e-01"	"1.346999"	"-5.7532"	"0.1395639"	"MCTP1"	"multiple C2 and transmembrane domain containing 1"
"8068543"	"0.538013"	"2.20e-01"	"1.346924"	"-5.75329"	"0.1524957"	"DSCR9"	"Down syndrome critical region 9 (non-protein coding)"
"8098439"	"0.538013"	"2.20e-01"	"1.346851"	"-5.75338"	"0.1157804"	"EPCAM"	"epithelial cell adhesion molecule"
"7997500"	"0.538013"	"2.20e-01"	"-1.346754"	"-5.7535"	"-0.1343987"	""	""
"8134420"	"0.538013"	"2.20e-01"	"1.346738"	"-5.75352"	"0.1083582"	"TAC1"	"tachykinin precursor 1"
"8150206"	"0.538013"	"2.20e-01"	"-1.346727"	"-5.75353"	"-0.1001"	"LSM12"	"LSM12 homolog"
"7892527"	"0.53802"	"2.20e-01"	"1.346664"	"-5.7536"	"0.2478619"	""	""
"8098412"	"0.538048"	"2.20e-01"	"-1.346557"	"-5.75373"	"-0.1307188"	""	""
"8140454"	"0.538048"	"2.20e-01"	"-1.346518"	"-5.75378"	"-0.1069081"	"SPDYE16///SPDYE2B///SPDYE6///SPDYE8P///SPDYE2///SPDYE3///SPDYE7P///SPDYE1"	"speedy/RINGO cell cycle regulator family member E16///speedy/RINGO cell cycle regulator family member E2B///speedy/RINGO cell cycle regulator family member E6///speedy/RINGO cell cycle regulator family member E8, pseudogene///speedy/RINGO cell cycle regulator family member E2///speedy/RINGO cell cycle regulator family member E3///speedy/RINGO cell cycle regulator family member E7, pseudogene///speedy/RINGO cell cycle regulator family member E1"
"7951695"	"0.538152"	"2.20e-01"	"1.346325"	"-5.75401"	"0.1272169"	"PLET1"	"placenta expressed transcript 1"
"8116482"	"0.538274"	"2.20e-01"	"1.346107"	"-5.75427"	"0.1501789"	"OR2Y1"	"olfactory receptor family 2 subfamily Y member 1"
"8044913"	"0.538286"	"2.20e-01"	"-1.346008"	"-5.75439"	"-0.1248235"	""	""
"8141676"	"0.538286"	"2.20e-01"	"-1.34593"	"-5.75448"	"-0.1586076"	"MOGAT3"	"monoacylglycerol O-acyltransferase 3"
"8109697"	"0.538286"	"2.20e-01"	"-1.345905"	"-5.75451"	"-0.1272439"	"CCNG1"	"cyclin G1"
"8143494"	"0.538286"	"2.20e-01"	"-1.345874"	"-5.75455"	"-0.174452"	"TRY2P"	"trypsinogen-like pseudogene"
"8012150"	"0.5383"	"2.20e-01"	"-1.345763"	"-5.75468"	"-0.1001432"	"GPS2"	"G protein pathway suppressor 2"
"7969544"	"0.5383"	"2.20e-01"	"1.345746"	"-5.7547"	"0.1351561"	"NDFIP2"	"Nedd4 family interacting protein 2"
"7997520"	"0.538337"	"2.20e-01"	"1.345643"	"-5.75483"	"0.1059299"	"HSBP1"	"heat shock factor binding protein 1"
"8101816"	"0.538487"	"2.20e-01"	"1.345351"	"-5.75518"	"0.1263562"	"STPG2"	"sperm tail PG-rich repeat containing 2"
"8171229"	"0.538487"	"2.20e-01"	"-1.345274"	"-5.75527"	"-0.109369"	"PNPLA4"	"patatin like phospholipase domain containing 4"
